FechaHora,Operador,ShopOrder,PalletID,Serial,Resultado,Defecto
2025-06-04 13:53:54,62012565,000012479493,"('10014117289',)",K1045D25P1000539,PASA,
2025-06-04 13:54:43,62012565,000012479493,"('10014117289',)",K1045D25P1000585,PASA,
2025-06-04 13:55:08,62012565,000012479493,"('10014117289',)",K1045D25P1000911,PASA,
2025-06-04 13:55:54,62012565,000012479493,"('10014117289',)",K1045D25P1000883,PASA,
2025-06-04 13:56:19,62012565,000012479493,"('10014117289',)",K1045D25P1000928,PASA,
2025-06-04 13:57:23,62012565,000012479493,"('10014117289',)",K1045D25P1000925,PASA,
2025-06-04 13:57:47,62012565,000012479493,"('10014117289',)",K1045D25P1000567,PASA,
2025-06-04 13:58:45,62012565,000012479493,"('10014117289',)",K1045D25P1000952,PASA,
2025-06-04 13:59:30,62012565,000012479493,"('10014117289',)",K1045D25P1000580,PASA,
2025-06-04 14:00:34,62012565,000012479493,"('10014117289',)",K1045D25P1000919,PASA,
2025-06-04 14:00:59,62012565,000012479493,"('10014117289',)",K1045D25P1000609,PASA,
2025-06-04 14:04:42,62012565,000012479493,"('10014117289',)",K1045D25P1000328,PASA,
2025-06-04 14:05:14,62012565,000012479493,"('10014117289',)",K1045D25P1000806,PASA,
2025-06-04 14:06:23,62012565,000012479493,"('10014117289',)",K1045D25P1000246,PASA,
2025-06-04 14:07:31,62012565,000012479493,"('10014117289',)",K1045D25P1000360,PASA,
2025-06-04 14:08:26,62012565,000012479493,"('10014117289',)",K1045D25P1000247,PASA,
2025-06-04 14:08:50,62012565,000012479493,"('10014117289',)",K1045D25P1000724,PASA,
2025-06-04 14:09:36,62012565,000012479493,"('10014117289',)",K1045D25P1000765,PASA,
2025-06-04 14:10:10,62012565,000012479493,"('10014117289',)",K1045D25P1000777,PASA,
2025-06-04 14:10:57,62012565,000012479493,"('10014117289',)",K1045D25P1000717,PASA,
2025-06-04 14:11:23,62012565,000012479493,"('10014117289',)",K1045D25P1000810,PASA,
2025-06-04 14:13:31,62012565,000012479493,"('10014117289',)",K1045D25P1000789,PASA,
2025-06-04 14:14:30,62012565,000012479493,"('10014117289',)",K1045D25P1000234,PASA,
2025-06-04 14:15:26,62012565,000012479493,"('10014117289',)",K1045D25P1000317,PASA,
2025-06-04 14:15:57,62012565,000012479493,"('10014117289',)",K1045D25P1000230,PASA,
2025-06-04 14:16:38,62012565,000012479493,"('10014117289',)",K1045D25P1000714,PASA,
2025-06-04 14:17:05,62012565,000012479493,"('10014117289',)",K1045D25P1000775,PASA,
2025-06-04 14:18:26,62012565,000012479493,"('10014117289',)",K1045D25P1000719,PASA,
2025-06-04 14:19:00,62012565,000012479493,"('10014117289',)",K1045D25P1000314,PASA,
2025-06-04 14:19:52,62012565,000012479493,"('10014117289',)",K1045D25P1000727,PASA,
2025-06-04 14:20:36,62012565,000012479493,"('10014117289',)",K1045D25P1000773,PASA,
2025-06-04 14:21:26,62012565,000012479493,"('10014117289',)",K1045D25P1000782,PASA,
2025-06-04 14:21:51,62012565,000012479493,"('10014117289',)",K1045D25P1000725,PASA,
2025-06-04 14:22:36,62012565,000012479493,"('10014117289',)",K1045D25P1000305,PASA,
2025-06-04 14:22:58,62012565,000012479493,"('10014117289',)",K1045D25P1000760,PASA,
2025-06-04 14:23:58,62012565,000012479493,"('10014117289',)",K1045D25P1000737,PASA,
2025-06-04 14:24:22,62012565,000012479493,"('10014117289',)",K1045D25P1000299,PASA,
2025-06-04 14:28:40,62012565,000012479493,"('10014117289',)",K1045D25P1000903,PASA,
2025-06-04 14:29:13,62012565,000012479493,"('10014117289',)",K1045D25P1000902,PASA,
2025-06-04 14:29:53,62012565,000012479493,"('10014117289',)",K1045D25P1000608,PASA,
2025-06-04 14:30:21,62012565,000012479493,"('10014117289',)",K1045D25P1000621,PASA,
2025-06-04 14:31:08,62012565,000012479493,"('10014117289',)",K1045D25P1000643,PASA,
2025-06-04 14:31:38,62012565,000012479493,"('10014117289',)",K1045D25P1000640,PASA,
2025-06-04 14:32:25,62012565,000012479493,"('10014117289',)",K1045D25P1000562,PASA,
2025-06-04 14:32:48,62012565,000012479493,"('10014117289',)",K1045D25P1000892,PASA,
2025-06-04 14:33:24,62012565,000012479493,"('10014117289',)",K1045D25P1000924,PASA,
2025-06-04 14:33:45,62012565,000012479493,"('10014117289',)",K1045D25P1000629,PASA,
2025-06-04 14:36:18,62012565,000012479493,"('10014117289',)",K1045D25P1000573,PASA,
2025-06-04 14:36:41,62012565,000012479493,"('10014117289',)",K1045D25P1000657,PASA,
2025-06-04 14:37:13,62012565,000012479493,"('10014117289',)",K1045D25P1000705,PASA,
2025-06-04 14:38:04,62012565,000012479493,"('10014117289',)",K1045D25P1000553,PASA,
2025-06-04 14:40:53,62012565,000012479493,"('10014117289',)",K1045D25P1000619,PASA,
2025-06-04 14:41:20,62012565,000012479493,"('10014117289',)",K1045D25P1000649,PASA,
2025-06-04 14:42:16,62012565,000012479493,"('10014117289',)",K1045D25P1000564,PASA,
2025-06-04 14:42:46,62012565,000012479493,"('10014117289',)",K1045D25P1000731,PASA,
2025-06-04 14:43:28,62012565,000012479493,"('10014117289',)",K1045D25P1000735,PASA,
2025-06-04 14:43:52,62012565,000012479493,"('10014117289',)",K1045D25P1000633,PASA,
2025-06-04 14:44:37,62012565,000012479493,"('10014117289',)",K1045D25P1000642,PASA,
2025-06-04 14:45:01,62012565,000012479493,"('10014117289',)",K1045D25P1000631,PASA,
2025-06-04 14:45:59,62012565,000012479493,"('10014117289',)",K1045D25P1000626,PASA,
2025-06-04 14:46:40,62012565,000012479493,"('10014117289',)",K1045D25P1000624,PASA,
2025-06-04 14:48:20,62012565,000012479493,"('10014117289',)",K1045D25P1000572,PASA,
2025-06-04 14:48:39,62012565,000012479493,"('10014117289',)",K1045D25P1000603,PASA,
2025-06-04 14:58:36,62012565,000012479493,"('10014117289',)",K1045D25P1000347,PASA,
2025-06-04 14:59:04,62012565,000012479493,"('10014117289',)",K1045D24P1017553,PASA,
2025-06-04 14:59:46,62012565,000012479493,"('10014117289',)",K1045D24P1017592,PASA,
2025-06-04 15:00:28,62012565,000012479493,"('10014117289',)",K1045D24P1011282,PASA,
2025-06-04 15:01:25,62012565,000012479493,"('10014117289',)",K1045D25P1000389,PASA,
2025-06-04 15:01:55,62012565,000012479493,"('10014117289',)",K1045D24P1017560,PASA,
2025-06-04 15:02:49,62012565,000012479493,"('10014117289',)",K1045D25P1000226,PASA,
2025-06-04 15:03:22,62012565,000012479493,"('10014117289',)",K1045D24P1010559,PASA,
2025-06-04 15:04:08,62012565,000012479493,"('10014117289',)",K1045D25P1000354,PASA,
2025-06-04 15:04:37,62012565,000012479493,"('10014117289',)",K1045D25P1000217,PASA,
2025-06-04 15:05:21,62012565,000012479493,"('10014117289',)",K1045D25P1000374,PASA,
2025-06-04 15:05:52,62012565,000012479493,"('10014117289',)",K1045D25P1000391,PASA,
2025-06-04 15:07:02,62012565,000012479493,"('10014117289',)",K1045D24P1017571,PASA,
2025-06-04 15:07:30,62012565,000012479493,"('10014117289',)",K1045D24P1017597,PASA,
2025-06-04 15:08:03,62012565,000012479493,"('10014117289',)",K1045D25P1000355,PASA,
2025-06-04 15:08:50,62012565,000012479493,"('10014117289',)",K1045D25P1000219,PASA,
2025-06-04 15:37:44,62012565,000012479493,"('10014117289',)",K1045D24P1010564,PASA,
2025-06-04 15:38:08,62012565,000012479493,"('10014117289',)",K1045D25P1000208,PASA,
2025-06-04 15:38:58,62012565,000012479493,"('10014117289',)",K1045D25P1000359,PASA,
2025-06-04 15:39:36,62012565,000012479493,"('10014117289',)",K1045D25P1000196,PASA,
2025-06-04 15:40:36,62012565,000012479493,"('10014117289',)",K1045D24P1017565,PASA,
2025-06-04 15:41:01,62012565,000012479493,"('10014117289',)",K1045D24P1017556,PASA,
2025-06-04 15:43:35,62012565,000012479493,"('10014117289',)",K1045D24P1010569,PASA,
2025-06-04 15:43:52,62012565,000012479493,"('10014117289',)",K1045D25P1000192,PASA,
2025-06-04 15:45:19,62012565,000012479493,"('10014117289',)",K1045D25P1000358,PASA,
2025-06-04 15:48:53,62012565,000012479493,"('10014117289',)",K1045D24P1010570,PASA,
